Text_name;sentence;TAM;Origin;Word_length;Transitivity
CMHORSES-M3;117.31;%spl_present;%germanic;1%;%prep_intransitive
CMHORSES-M3;117.313;%spl_present;%germanic;1%;%transitive
CMHORSES-M3;117.313;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;117.319;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;119.322;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;119.324;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;119.325;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;119.33;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;121.341;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;121.342;%spl_present;%germanic;1%;%prep_intransitive
CMHORSES-M3;121.346;%spl_present;%germanic;2%;%intransitive
CMHORSES-M3;121.347;%spl_present;%germanic;1%;%transitive
CMHORSES-M3;121.347;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;121.349;%spl_present;%germanic;2%;%intransitive
CMHORSES-M3;121.35;%spl_present;%germanic;2%;%intransitive
CMHORSES-M3;121.351;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;121.355;%spl_present;%romance;%2half;%prep_intransitive
CMHORSES-M3;121.355;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;123.357;%spl_present;%germanic;1%;%transitive
CMHORSES-M3;123.361;%spl_present;%germanic;1%;%prep_intransitive
CMHORSES-M3;123.361;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;123.362;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;123.37;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;123.371;%spl_present;%germanic;1%;%prep_intransitive
CMHORSES-M3;123.373;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;123.376;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;125.381;%spl_present;%germanic;%1half;%transitive
CMHORSES-M3;125.386;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;125.389;%spl_present;%germanic;1%;%transitive
CMHORSES-M3;125.39;%spl_present;%germanic;1%;%transitive
CMHORSES-M3;125.39;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;125.399;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;125.4;%spl_present;%germanic;%1half;%transitive
CMHORSES-M3;127.404;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;127.404;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;127.407;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;127.415;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;127.416;%spl_present;%germanic;1%;%intransitive
CMHORSES-M3;127.418;%spl_present;%germanic;1%;%transitive
CMHORSES-M3;129.42;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;1.6;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;1.8;%spl_present;%romance;2%;%transitive
CMINNOCE-M4;1.9;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;1.1;%spl_present;%romance;2%;%transitive
CMINNOCE-M4;2.11;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;2.13;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;2.13;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;2.14;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;2.15;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;2.15;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;2.16;%spl_present;%germanic;2%;%intransitive
CMINNOCE-M4;2.19;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;2.2;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;2.24;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;2.24;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;2.24;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;2.25;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;3.27;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;3.28;%spl_present;%germanic;%1half;%transitive
CMINNOCE-M4;3.32;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;3.33;%spl_present;%romance;2%;%prep_intransitive
CMINNOCE-M4;3.35;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;3.35;%spl_present;%romance;3%;%transitive
CMINNOCE-M4;3.36;%spl_present;%romance;1%;%transitive
CMINNOCE-M4;4.41;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;4.43;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;4.45;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;4.45;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;4.46;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;4.48;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;5.5;%spl_present;%romance;1%;%transitive
CMINNOCE-M4;5.52;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;5.52;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;5.59;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;5.61;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;5.65;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;6.75;%spl_present;%romance;3%;%transitive
CMINNOCE-M4;6.81;%spl_present;%romance;1%;%transitive
CMINNOCE-M4;6.82;%spl_present;%romance;1%;%prep_intransitive
CMINNOCE-M4;6.83;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;7.9;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;7.92;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;7.1;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;7.1;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;7.101;%spl_present;%romance;2%;%prep_intransitive
CMINNOCE-M4;7.101;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;7.102;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;7.104;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;7.106;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;7.108;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;8.115;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;8.115;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;8.116;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;8.117;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;8.118;%spl_present;%germanic;2%;%transitive
CMINNOCE-M4;8.118;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;8.119;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;8.127;%spl_present;%romance;1%;%prep_intransitive
CMINNOCE-M4;9.136;%spl_present;%germanic;2%;%transitive
CMINNOCE-M4;9.136;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;9.136;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;9.137;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;9.142;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;9.143;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;9.145;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;9.146;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;9.146;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;9.149;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;10.154;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;10.156;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;10.157;%spl_present;%germanic;3%;%transitive
CMINNOCE-M4;10.164;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;10.164;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;10.165;%spl_present;%germanic;2%;%intransitive
CMINNOCE-M4;10.166;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;10.166;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;10.17;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;10.173;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;10.174;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;10.174;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;11.18;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;11.181;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;11.181;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;11.181;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;11.183;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;11.183;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;11.183;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;11.188;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;11.188;%spl_present;%germanic;3%;%transitive
CMINNOCE-M4;11.189;%spl_present;%romance;3%;%prep_intransitive
CMINNOCE-M4;11.189;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;11.189;%spl_present;%germanic;1%;%transitive
CMINNOCE-M4;11.189;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;11.189;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;11.19;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;11.19;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;11.191;%spl_present;%romance;2%;%transitive
CMINNOCE-M4;11.196;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;12.198;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;12.198;%spl_present;%romance;1%;%prep_intransitive
CMINNOCE-M4;12.199;%spl_present;%romance;2%;%transitive
CMINNOCE-M4;12.199;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;12.201;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;12.202;%spl_present;%germanic;1%;%intransitive
CMINNOCE-M4;12.203;%spl_present;%germanic;1%;%prep_intransitive
CMINNOCE-M4;12.204;%spl_present;%romance;1%;%transitive
CMINNOCE-M4;12.206;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;95.3;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;95.3;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;95.7;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;96.15;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;97.25;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;98.36;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;98.44;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;98.44;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;98.46;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;98.5;%spl_present;%germanic;2%;%transitive
CMJULIA-M1;98.51;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;99.56;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;99.57;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;99.68;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;99.71;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;100.73;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;100.76;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;100.78;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;100.79;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;101.89;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;101.9;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;101.98;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;101.101;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;101.102;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;101.102;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;102.111;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;102.113;%spl_present;%germanic;%1half;%prep_intransitive
CMJULIA-M1;103.13;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;104.133;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;104.134;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;104.152;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;105.154;%spl_present;%germanic;2%;%transitive
CMJULIA-M1;105.154;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;106.168;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;106.171;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;106.173;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;106.174;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;106.174;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;107.184;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;107.19;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;107.2;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;107.2;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;108.201;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;108.204;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;108.204;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;108.205;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;108.205;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;108.208;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;108.211;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;108.214;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;109.217;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;109.223;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;109.224;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;109.225;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;109.226;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;109.227;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;109.228;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;109.229;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;109.23;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;109.231;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;110.232;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;110.233;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;110.234;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;110.235;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;110.236;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;110.24;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;110.242;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;110.244;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;110.245;%spl_present;%germanic;2%;%transitive
CMJULIA-M1;111.252;%spl_present;%germanic;2%;%prep_intransitive
CMJULIA-M1;111.258;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;111.26;%spl_present;%germanic;%1half;%intransitive
CMJULIA-M1;111.262;%spl_present;%germanic;%1half;%intransitive
CMJULIA-M1;111.262;%spl_present;%germanic;2%;%transitive
CMJULIA-M1;112.265;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;112.265;%spl_present;%germanic;3%;%transitive
CMJULIA-M1;112.267;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;112.267;%spl_present;%germanic;2%;%prep_intransitive
CMJULIA-M1;112.267;%spl_present;%blended;1%;%prep_intransitive
CMJULIA-M1;112.268;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;112.271;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;112.272;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;112.272;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;112.273;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;113.284;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;114.296;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;114.303;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;114.306;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;114.306;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;114.31;%spl_present;%germanic;2%;%transitive
CMJULIA-M1;114.314;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;115.315;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;115.315;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;115.323;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;115.327;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;115.327;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;115.328;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;116.344;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;116.347;%spl_present;%germanic;2%;%transitive
CMJULIA-M1;116.348;%spl_present;%germanic;2%;%intransitive
CMJULIA-M1;117.356;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;117.359;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;118.379;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;118.382;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;119.396;%spl_present;%germanic;%1half;%intransitive
CMJULIA-M1;119.396;%spl_present;%germanic;%1half;%intransitive
CMJULIA-M1;120.417;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;120.418;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;120.419;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;120.419;%spl_present;%germanic;%1half;%transitive
CMJULIA-M1;120.422;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;120.422;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;120.426;%spl_present;%germanic;1%;%prep_intransitive
CMJULIA-M1;120.431;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;120.432;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;122.462;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;123.497;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;124.517;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;124.519;%spl_present;%romance;1%;%intransitive
CMJULIA-M1;125.524;%spl_present;%germanic;2%;%prep_intransitive
CMJULIA-M1;125.525;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;125.526;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;125.529;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;125.53;%spl_present;%germanic;2%;%transitive
CMJULIA-M1;125.534;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;125.541;%spl_present;%germanic;2%;%transitive
CMJULIA-M1;125.542;%spl_present;%germanic;1%;%transitive
CMJULIA-M1;127.559;%spl_present;%germanic;1%;%intransitive
CMJULIA-M1;127.561;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;48.3;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;48.7;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;49.9;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;49.11;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;49.13;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;49.16;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;49.23;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;49.23;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;49.24;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;49.25;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;49.26;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;49.26;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;50.28;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;50.29;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;50.33;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;50.37;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;50.39;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;50.4;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;50.46;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;50.47;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;50.48;%spl_present;%romance;2%;%intransitive
CMJULNOR-M34;50.48;%spl_present;%romance;2%;%transitive
CMJULNOR-M34;51.5;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;51.51;%spl_present;%blended;1%;%transitive
CMJULNOR-M34;51.52;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;51.52;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;51.53;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;51.56;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;51.7;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;51.73;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;51.74;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;52.76;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;52.76;%spl_present;%germanic;%1half;%intransitive
CMJULNOR-M34;52.76;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;52.78;%spl_present;%blended;2%;%transitive
CMJULNOR-M34;52.9;%spl_present;%romance;2%;%intransitive
CMJULNOR-M34;53.91;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;53.92;%spl_present;%germanic;%1half;%intransitive
CMJULNOR-M34;53.92;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;53.94;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;53.97;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;53.99;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;53.1;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;53.104;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;53.104;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;54.116;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;54.123;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;54.134;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;54.135;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;54.135;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;54.136;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;54.137;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;55.143;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;55.162;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;56.168;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;56.176;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;56.179;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;56.183;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;57.19;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;57.195;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;57.196;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;57.197;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;57.198;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;57.2;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;57.2;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;57.201;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;57.202;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;57.204;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;57.205;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;57.206;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;57.207;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;57.208;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;57.209;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;57.215;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;58.22;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;58.225;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;58.225;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;58.228;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;58.229;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;58.238;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.244;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.25;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.255;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;59.258;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.258;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;59.259;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.26;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.261;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.262;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.263;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.263;%spl_present;%romance;2%;%transitive
CMJULNOR-M34;59.264;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.265;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.265;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.266;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.266;%spl_present;%romance;1%;%transitive
CMJULNOR-M34;59.267;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;59.268;%spl_present;%romance;2%;%transitive
CMJULNOR-M34;59.269;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;60.281;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;60.284;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;60.285;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;60.287;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;60.287;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;60.292;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;60.292;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;60.293;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;60.295;%spl_present;%germanic;%1half;%intransitive
CMJULNOR-M34;60.296;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;60.297;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;60.298;%spl_present;%romance;2%;%prep_intransitive
CMJULNOR-M34;61.302;%spl_present;%romance;1%;%transitive
CMJULNOR-M34;61.303;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;61.305;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;61.305;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;61.313;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;61.315;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;61.315;%spl_present;%germanic;%1half;%prep_intransitive
CMJULNOR-M34;61.315;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;61.317;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;61.318;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;62.319;%spl_present;%germanic;1%;%prep_intransitive
CMJULNOR-M34;62.322;%spl_present;%romance;2%;%prep_intransitive
CMJULNOR-M34;62.323;%spl_present;%romance;2%;%transitive
CMJULNOR-M34;62.324;%spl_present;%germanic;1%;%transitive
CMJULNOR-M34;62.325;%spl_present;%germanic;1%;%intransitive
CMJULNOR-M34;62.325;%spl_present;%germanic;1%;%prep_intransitive
